Enabler Type,EnablerType,Enabler Roles,Active (Y/N),Short Text,Enabler Description,Character count,
PL_U,Plant_Update,ES : PLT - ROGERS VMI MRP Controller VM1,, ROGERS VMI MRP Controller VM1,,0,
PL_U,Plant_Update,ES : PLT - ROGERS VMI MRP Controller VM3,, ROGERS VMI MRP Controller VM3,,0,
PL_U,Plant_Update,ES : PLT - ROGERS VMI MRP Controller VM5,, ROGERS VMI MRP Controller VM5,,0,
PL_U,Plant_Update,ES : PLT - SPRNG HLL VMI MRP Controller VM1,, SPRNG HLL VMI MRP Controller VM1,,0,
PL_U,Plant_Update,ES : PLT - SPRNG HLL VM2 MRP Controller VM2,, SPRNG HLL VM2 MRP Controller VM2,,0,
PL_U,Plant_Update,ES : PLT - TRANSWESTERN POLYMERS VMI MRP Controller VM5,, TRANSWESTERN POLYMERS VMI MRP Controller VM5,,0,
PL_U,Plant_Update,ES : PLT - MFG - Parent Role,,MFG Parent Role,,0,
PL_U,Plant_Update,ES : PLT - GLEN Maintenance Plant,, GLEN Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - CHICAGO Maintenance Plant,, CHICAGO Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - ATLANTA Maintenance Plant,, ATLANTA Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - HOUSTON Maintenance Plant,, HOUSTON Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - DURHAM Maintenance Plant,, DURHAM Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - ABERDEEN Maintenance Plant,, ABERDEEN Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - WHEELING Maintenance Plant,, WHEELING Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - Amherst Maintenance Plant,, Amherst Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - ROGERS Maintenance Plant,, ROGERS Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - BELLE Maintenance Plant,, BELLE Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - Burn_Side Maintenance Plant,, Burn_Side Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - PARSONS Maintenance Plant,, PARSONS Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - SPRNGFLD Maintenance Plant,, SPRNGFLD Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - BERYL Maintenance Plant,, BERYL Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - SUMR_SHDE Maintenance Plant,, SUMR_SHDE Maintenance Plant,,0,
PL_U,Plant_Update,ES:  PLT - MNT - Parent Role,,MNT Parent Role,,0,
PL_U,Plant_Update,ES : PLT - Edmonton PO Changes,, Edmonton PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Brampton PO Changes,, Brampton PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Cleveland PO Changes,, Cleveland PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Los Angeles PO Changes,, Los Angeles PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Tampa PO Changes,, Tampa PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Glen PO Changes,, Glen PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Chicago PO Changes,, Chicago PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Atlanta PO Changes,, Atlanta PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Houston PO Changes,, Houston PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Cleveland PO Changes,, Cleveland PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Los Angeles PO Changes,, Los Angeles PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Fairfield PO Changes,, Fairfield PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Tampa PO Changes,, Tampa PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Aberdeen PO Changes,, Aberdeen PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Kemper PO Changes,, Kemper PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Wheeling PO Changes,, Wheeling PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Reno PO Changes,, Reno PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Amherst PO Changes,, Amherst PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Rogers PO Changes,, Rogers PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Huntington PO Changes,, Huntington PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Spring Hill PO Changes,, Spring Hill PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Belle PO Changes,, Belle PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Burnside PO Changes,, Burnside PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Parsons PO Changes,, Parsons PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Springfield PO Changes,, Springfield PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Louisville PO Changes,, Louisville PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Beryl PO Changes,, Beryl PO Changes,,0,
PL_U,Plant_Update,ES : PLT - Summer Shade PO Changes,, Summer Shade PO Changes,,0,
PL_U,Plant_Update,ES : PLT - PORT - Parent Role,, PORT Parent,,0,
PL_U,Plant_Update,ES : PLT - POST - Parent Role,, POST Parent,,0,
PL_U,Plant_Update,ES:  PLT - PO - Parent Role,, PO ,,0,
PL_U,Plant_Update,ES : PLT - PRPD - Parent Role,, PRPD ,,0,
PL_U,Plant_Update,ES : PLT - RDC - Parent Role,, RDC ,,0,
PL_U,Plant_Update,ES : PLT - TRAN - Parent Role,, TRAN ,,0,
PL_U,Plant_Update,ES : PLT - LOS_ANGLES PDC Warehouse,, LOS_ANGLES PDC Warehouse,,0,
PL_U,Plant_Update,ES : PLT - SPRNG_HILL PDC Warehouse,, SPRNG_HILL PDC Warehouse,,0,
PL_U,Plant_Update,ES : PLT - TAMPA_DIST WHS Warehouse,, TAMPA_DIST WHS Warehouse,,0,
PL_U,Plant_Update,ES : PLT - BONDED_SVC RDC Warehouse,, BONDED_SVC RDC Warehouse,,0,
PL_U,Plant_Update,ES : PLT - SUMR_SHDE PDC Warehouse,, SUMR_SHDE PDC Warehouse,,0,
PL_U,Plant_Update,ES : PLT - ATL_SOUTHSIDE POST Warehouse,, ATL_SOUTHSIDE POST Warehouse,,0,
PL_U,Plant_Update,ES : PLT - CLX_EMILE WHS Warehouse,, CLX_EMILE WHS Warehouse,,0,
PL_U,Plant_Update,ES : PLT - FRFLD-HUNT PDC Warehouse,,HUNT PDC Warehouse,,0,
PL_U,Plant_Update,ES : PLT - HERMAN_DIST WHS Warehouse,, HERMAN_DIST WHS Warehouse,,0,
PL_U,Plant_Update,ES : PLT - NATL_DIST RDC Warehouse,, NATL_DIST RDC Warehouse,,0,
PL_U,Plant_Update,ES : PLT - BRANCH_WHS RDC Warehouse,, BRANCH_WHS RDC Warehouse,,0,
PL_U,Plant_Update,ES : PLT - WAGNER-KC1 CPKDC Warehouse,,KC1 CPKDC Warehouse,,0,
PL_U,Plant_Update,ES : PLT - SANDEL-SPRH WHS Warehouse,,SPRH WHS Warehouse,,0,
PL_U,Plant_Update,ES : PLT - WAGNER-KC2 CPKDC Warehouse,,KC2 CPKDC Warehouse,,0,
PL_U,Plant_Update,ES : PLT - ROGERS_DPS_PPC POST Warehouse,, ROGERS_DPS_PPC POST Warehouse,,0,
PL_U,Plant_Update,ES : PLT - AMHERST_DPS_PPC POST Warehouse,, AMHERST_DPS_PPC POST Warehouse,,0,
PL_U,Plant_Update,ES : PLT - WAGNER-KC RDC Warehouse,,KC RDC Warehouse,,0,
PL_U,Plant_Update,ES : PLT - SUMR_SHDE Maintenance Plant,, SUMR_SHDE Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - BURN_SIDE Maintenance Plant,, BURN_SIDE Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - Atlanta West Maintenance Warehouse,, Atlanta West Maintenance Warehouse,,0,
PL_U,Plant_Update,ES : PLT - CLX_HSTN WHS Warehouse,, CLX_HSTN WHS Warehouse,,0,
PL_U,Plant_Update,ES : PLT - NDC CHINO - WHS,, NDC CHINO ,,0,
PL_U,Plant_Update,ES : PLT - ATLANTA PDC Warehouse,, ATLANTA PDC Warehouse,,0,
PL_U,Plant_Update,ES : PLT - HOUSTON PDC Warehouse,, HOUSTON PDC Warehouse,,0,
PL_U,Plant_Update,ES : PLT - RENO PDC Warehouse,, RENO PDC Warehouse,,0,
PL_U,Plant_Update,ES : PLT - BELLE PDC Warehouse,, BELLE PDC Warehouse,,0,
PL_U,Plant_Update,ES : PLT - WHEELING PDC Warehouse,, WHEELING PDC Warehouse,,0,
PL_U,Plant_Update,ES : PLT - HARRIS_ST WHS Warehouse,, HARRIS_ST WHS Warehouse,,0,
PL_U,Plant_Update,ES : PLT - BURNSIDE PDC Warehouse,, BURNSIDE PDC Warehouse,,0,
PL_U,Plant_Update,ES : PLT - UNITED WHS Warehouse,, UNITED WHS Warehouse,,0,
PL_U,Plant_Update,ES : PLT - PARSONS PDC Warehouse,, PARSONS PDC Warehouse,,0,
PL_U,Plant_Update,ES : PLT - ABERDEEN PDC Warehouse,, ABERDEEN PDC Warehouse,,0,
PL_U,Plant_Update,ES : PLT - SPRNGFLD PDC Warehouse,, SPRNGFLD PDC Warehouse,,0,
PL_U,Plant_Update,ES : PLT - MINOOKA POST Warehouse,, MINOOKA POST Warehouse,,0,
PL_U,Plant_Update,ES : PLT - Amherst PDC Warehouse,, Amherst PDC Warehouse,,0,
PL_U,Plant_Update,ES : PLT - ROGERS PDC Warehouse,, ROGERS PDC Warehouse,,0,
PL_U,Plant_Update,ES : PLT - FLOWOOD WHS Warehouse,, FLOWOOD WHS Warehouse,,0,
PL_U,Plant_Update,ES : PLT - ROGERS_DPS POST Warehouse,, ROGERS_DPS POST Warehouse,,0,
PL_U,Plant_Update,ES : PLT - AMHERST_DPS POST Warehouse,, AMHERST_DPS POST Warehouse,,0,
PL_U,Plant_Update,ES : PLT - ROGERS NORTH KFD Warehouse,, ROGERS NORTH KFD Warehouse,,0,
PL_U,Plant_Update,ES : PLT - WHEELING Maintenance Warehouse,, WHEELING Maintenance Warehouse,,0,
PL_U,Plant_Update,ES : PLT - ATLANTA Maintenance Warehouse,, ATLANTA Maintenance Warehouse,,0,
PL_U,Plant_Update,ES : PLT - HOUSTON Maintenance Plant,, HOUSTON Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - ABERDEEN Maintenance Warehouse,, ABERDEEN Maintenance Warehouse,,0,
PL_U,Plant_Update,ES : PLT - Amherst Maintenance Warehouse,, Amherst Maintenance Warehouse,,0,
PL_U,Plant_Update,ES : PLT - ROGERS Maintenance Plant,, ROGERS Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - BELLE Maintenance Plant,, BELLE Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - PARSONS Maintenance Plant,, PARSONS Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - SPRNGFLD Maintenance Plant,, SPRNGFLD Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - BERYL Maintenance Plant,, BERYL Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - GLEN Maintenance Plant,, GLEN Maintenance Plant,,0,
PL_U,Plant_Update,ES : PLT - Raleigh Maintenance Warehouse,, Raleigh Maintenance Warehouse,,0,
PL_U,Plant_Update,ES:  PLT - WHSE - Parent Role,, WHSE ,,0,
PL_U,Plant_Update,ES : PLT - WHS - Parent Role,, WHS ,,0,
PC_D,Profit_Center_Display,FI: ENB - All Profit Centers Display,,All Profit Center Display,Display access to all profit centers,36,
PC_U,Profit_Center_Update,FI: ENB - All Active US Profit Centers excluding Corp and INTL,,US Profit Center,Maintain and display US Profit Center data only,47,
PC_U,Profit_Center_Update,FI: ENB - All Profit Centers,,All Profit Center Maintain ,Maintain and display all  Profit Center data,44,
PC_U,Profit_Center_Update,FI: ENB - Brita Profit Centers,,Brita Profit Center ,Maintain and display Brita Profit Center data only,50,
PC_U,Profit_Center_Update,FI: ENB - Burts Bees Profit Center,,Burts Bees Profit Center ,Maintain and display Burts Bees Profit Center data only,55,
PC_U,Profit_Center_Update,FI: ENB - Active Canada Profit Centers,,Canada Profit Center ,Maintain and display Canada Profit Center data only,51,
PC_U,Profit_Center_Update,FI: ENB - Charcoal Profit Centers,,Charcoal Profit Center ,Maintain and display Charcoal Profit Center data only,53,
PC_U,Profit_Center_Update,FI: ENB - Corporate Profit Centers,,Corporate Profit Center ,Maintain and display Corporate Profit Center data only,54,
PC_U,Profit_Center_Update,FI: ENB - Food Profit Center,,Food Profit Center ,Maintain and display Food Profit Center data only,49,
PC_U,Profit_Center_Update,FI: ENB - Glad Profit Centers,,Glad Profit Center ,Maintain and display Glad Profit Center data only,49,
PC_U,Profit_Center_Update,FI: ENB - International Profit Centers Active,,International Profit Center ,Maintain and display International Profit Center data only,58,
PC_U,Profit_Center_Update,FI: ENB - Laundry & Homecare Profit Centers,,Laundry & Homecare Profit Center ,Maintain and display Laundry & Homecare Profit Center data only,63,
PC_U,Profit_Center_Update,FI: ENB - Litter Profit Centers,,Litter Profit Center ,Maintain and display Litter Profit Center data only,51,
PC_U,Profit_Center_Update,FI: ENB - Nutranext Profit Centers,,Nutranext Profit Center ,Maintain and display Nutranext Profit Center data only,54,
PC_U,Profit_Center_Update,FI: ENB - Professional Products Division Profit Centers,,Professional Products Division Profit Center ,Maintain and display Professional Products Division Profit Center data only,75,
PC_U,Profit_Center_Update,FI: ENB - Renew Life Profit Centers,,Renew Life Profit Center ,Maintain and display Renew Life Profit Center data only,55,
PD_D,Purchasing_Doc_Type_Display,ES:  PDT - Purch Doc Type - Display All Doc Types,, Display All Doc Types, Purch Doc Type ,16,
PD_U,Purchasing_Doc_Type_Update,ES:  PDT - Purch Doc Type - Access to All Doc Types,, Access to All Doc Types, Purch Doc Type ,16,
PD_U,Purchasing_Doc_Type_Update,ES:  PDT - Purch Doc Type - Clorox & 3PL,, Clorox & 3PL, Purch Doc Type ,16,
PD_U,Purchasing_Doc_Type_Update,ES:  PDT - Purch Doc Type - Clorox Purchase Order,, Clorox Purchase Order, Purch Doc Type ,16,
PD_U,Purchasing_Doc_Type_Update,ES:  PDT - Purch Doc Type - Contracts & Legacy Conversion,, Contracts & Legacy Conversion, Purch Doc Type ,16,
PD_U,Purchasing_Doc_Type_Update,ES:  PDT - Purch Doc Type - Framework Orders,, Framework Orders, Purch Doc Type ,16,
PD_U,Purchasing_Doc_Type_Update,ES:  PDT - Purch Doc Type - MRP Documents,, MRP Documents, Purch Doc Type ,16,
PD_U,Purchasing_Doc_Type_Update,ES:  PDT - Purch Doc Type - Pre-paid Purchase Order,, Pre, Purch Doc Type ,16,paid Purchase Order
PD_U,Purchasing_Doc_Type_Update,ES:  PDT - Purch Doc Type - Release Emptyware,, Release Emptyware, Purch Doc Type ,16,
PD_U,Purchasing_Doc_Type_Update,ES:  PDT - Purch Doc Type - Return to Vendor PO,, Return to Vendor PO, Purch Doc Type ,16,
PD_U,Purchasing_Doc_Type_Update,ES:  PDT - Purch Doc Type - RFQ/Outline Agreement Requisition,, RFQ/Outline Agreement Requisition, Purch Doc Type ,16,
PD_U,Purchasing_Doc_Type_Update,ES:  PDT - Purch Doc Type - Special Purchase Order (Brita),, Special Purchase Order (Brita), Purch Doc Type ,16,
PD_U,Purchasing_Doc_Type_Update,ES:  PDT - Purch Doc Type - STO Brita,, STO Brita, Purch Doc Type ,16,
PD_U,Purchasing_Doc_Type_Update,ES:  PDT - Purch Doc Type - STO CTC,, STO CTC, Purch Doc Type ,16,
PD_U,Purchasing_Doc_Type_Update,ES:  PDT - Purch Doc Type - STO Deployment,, STO Deployment, Purch Doc Type ,16,
PD_U,Purchasing_Doc_Type_Update,ES:  PDT - Purch Doc Type - STO Emptyware,, STO Emptyware, Purch Doc Type ,16,
PD_U,Purchasing_Doc_Type_Update,ES:  PDT - Purch Doc Type - STO Finished Goods,, STO Finished Goods, Purch Doc Type ,16,
PD_U,Purchasing_Doc_Type_Update,ES:  PDT - Purch Doc Type - STO MFG,, STO MFG, Purch Doc Type ,16,
PD_U,Purchasing_Doc_Type_Update,ES:  PDT - Purch Doc Type - STO Pre-paid,, STO Pre, Purch Doc Type ,16,paid
PD_U,Purchasing_Doc_Type_Update,"ES: PDT - Purch Doc Type - MK, WK, FO. Only Clx Corp Procurement.",," MK, WK, FO. Only Clx Corp Procurement.", Purch Doc Type ,16,
PD_U,Purchasing_Doc_Type_Update,"ES: PDT - Purch Doc Type - UB, Z03, Z04, Z05, Z06, ZPD.Assigned by job at Plant",," UB, Z03, Z04, Z05, Z06, ZPD.Assigned by job at Plant", Purch Doc Type ,16,
PD_U,Purchasing_Doc_Type_Update,"ES: PDT - Purch Doc Type - ZCA,ZER,ZPL,ZST. Only Clx Users.",," ZCA,ZER,ZPL,ZST. Only Clx Users.", Purch Doc Type ,16,
PD_U,Purchasing_Doc_Type_Update,ES: PDT - Purch Doc Type - ZFR. Freight Payables users only. No Plant users.,, ZFR. Freight Payables users only. No Plant users., Purch Doc Type ,16,
SD_D,Sales_Doc_Type_Display,OTC : SDT - Sales Doc Type - Display all Doc Types,, Display all Sales Doc Types, Sales Doc Type ,16,
SD_U,Sales_Doc_Type_Update,OTC: SDT - Sales Doc Type - Rebates,, Rebates, Sales Doc Type ,16,
SD_U,Sales_Doc_Type_Update,OTC: SDT - Sales Doc Type - Access to all Doc Types,, Access to all Doc Types, Sales Doc Type ,16,
SD_U,Sales_Doc_Type_Update,OTC: SDT - Sales Doc Type - Credit/Debit Memos,, Credit/Debit Memos, Sales Doc Type ,16,
SD_U,Sales_Doc_Type_Update,OTC: SDT - Sales Doc Type - Donation Orders,, Donation Orders, Sales Doc Type ,16,
SD_U,Sales_Doc_Type_Update,OTC: SDT - Sales Doc Type - Orders,, Orders, Sales Doc Type ,16,
SD_U,Sales_Doc_Type_Update,OTC: SDT - Sales Doc Type - Pallet Item Proposal,, Pallet Item Proposal, Sales Doc Type ,16,
SD_U,Sales_Doc_Type_Update,OTC: SDT - Sales Doc Type - Returns,, Returns, Sales Doc Type ,16,
SD_U,Sales_Doc_Type_Update,OTC: SDT - Sales Doc Type - Returns - Change Only,, Returns , Sales Doc Type ,16, Change Only
SD_U,Sales_Doc_Type_Update,OTC: SDT - Sales Doc Type - Samples,, Samples, Sales Doc Type ,16,
SD_U,Sales_Doc_Type_Update,OTC: SDT - Sales Doc Type - Siebel Credit - Change Only,, Siebel Credit , Sales Doc Type ,16, Change Only
SD_U,Sales_Doc_Type_Update,OTC: SDT - SALES DOC TYPE - QUAOTE/COB,, QUAOTE/COB, SALES DOC TYPE ,16,
SD_U,Sales_Doc_Type_Update,PS: ENB - Sales Doc Type - Carrier Freight Claims,, Carrier Freight Claims, Sales Doc Type ,16,
SD_U,Sales_Doc_Type_Update,PS: ENB - Sales Doc Type - Military Credit/Debit Memos,, Military Credit/Debit Memos, Sales Doc Type ,16,
SD_U,Sales_Doc_Type_Update,PS: ENB - Sales Doc Type - Trade Credit Memo Request,, Trade Credit Memo Request, Sales Doc Type ,16,
SD_U,Sales_Doc_Type_Update,PS: ENB - Sales Doc Type - Trade Deduction Reversal,, Trade Deduction Reversal, Sales Doc Type ,16,
SD_U,Sales_Doc_Type_Update,PS: ENB - Sales Doc Type - Trade Deduction Reversal - Change Only,, Trade Deduction Reversal , Sales Doc Type ,16, Change Only
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
,,,,,,0,
